Time,Force,Windspeed,Coefficient
205.65381,289.0,40.0,356.48572
205.72382,289.0,40.0,356.48572
205.79381,289.0,39.399994,356.67252
205.86382,289.0,39.399994,356.67252
205.93382,288.0,40.600006,355.83212
206.00381,288.0,40.600006,355.83212
206.07382,287.0,40.600006,355.36624
206.14383,287.0,40.0,355.55692
206.21382,288.0,41.19998,355.64203
206.28383,288.0,41.19998,355.64203
206.35382,288.0,41.19998,355.64203
206.42383,288.0,40.0,356.0213
206.49384,288.0,40.0,356.0213
206.56383,286.0,40.0,355.09253
206.63383,286.0,40.0,355.09253
206.70383,286.0,40.0,355.09253
206.77383,286.0,40.600006,354.90036
206.84384,286.0,40.600006,354.90036
206.91383,283.0,40.600006,353.5027
206.98384,283.0,40.600006,353.5027
207.05385,283.0,40.600006,353.5027
207.12384,279.0,40.600006,351.63913
207.19385,279.0,40.600006,351.63913
207.26385,273.0,40.0,349.05533
207.33385,273.0,40.0,349.05533
207.40385,273.0,40.0,349.05533
207.47385,267.0,40.0,346.26892
207.54385,267.0,40.0,346.26892
207.61386,261.0,40.600006,343.25314
207.68385,261.0,40.600006,343.25314
207.75386,261.0,40.600006,343.25314
207.82385,259.0,40.0,342.55374
207.89386,260.0,41.19998,342.55524
207.96387,260.0,41.19998,342.55524
208.03386,260.0,41.19998,342.55524
208.10387,262.0,40.0,343.94696
208.17387,262.0,40.0,343.94696
208.24387,263.0,40.600006,344.1849
208.31387,264.0,40.600006,344.6508
208.38388,264.0,40.600006,344.6508
208.45387,265.0,40.0,345.34015
208.52388,265.0,40.0,345.34015
208.59387,267.0,40.0,346.26892
208.66388,267.0,40.0,346.26892
208.73389,267.0,40.0,346.26892
208.80388,269.0,40.600006,346.98022
208.87389,269.0,40.600006,346.98022
208.94388,270.0,40.0,347.66214
209.01389,271.0,40.0,348.12653
209.0839,271.0,40.0,348.12653
209.15388,273.0,40.600006,348.8438
209.22389,273.0,40.600006,348.8438
209.2939,273.0,40.600006,348.8438
209.36389,271.0,40.0,348.12653
209.4339,271.0,40.600006,347.91202
209.5039,271.0,40.600006,347.91202
209.5739,273.0,40.600006,348.8438
209.6439,273.0,40.600006,348.8438
209.7139,273.0,40.600006,348.8438
209.7839,273.0,40.0,349.05533
209.85391,273.0,40.0,349.05533
209.9239,276.0,40.600006,350.24146
209.99391,276.0,40.600006,350.24146
210.0639,276.0,40.600006,350.24146
210.13391,276.0,40.0,350.44852
210.20392,276.0,40.0,350.44852
210.27391,276.0,40.600006,350.24146
210.34392,276.0,40.0,350.44852
210.41393,276.0,40.0,350.44852
210.48392,278.0,40.600006,351.17325
210.55392,278.0,40.600006,351.17325
210.62393,276.0,40.600006,350.24146
210.69392,276.0,40.0,350.44852
210.76393,276.0,40.0,350.44852
210.83392,278.0,40.600006,351.17325
210.90393,278.0,40.600006,351.17325
210.97394,278.0,40.600006,351.17325
211.04393,278.0,40.600006,351.17325
211.11394,278.0,40.600006,351.17325
211.18393,278.0,40.600006,351.17325
211.25394,278.0,40.600006,351.17325
211.32394,277.0,40.0,350.91293
211.39394,277.0,40.0,350.91293
211.46394,278.0,40.0,351.37732
211.53395,278.0,40.0,351.37732
211.60394,278.0,40.0,351.37732
211.67395,280.0,40.600006,352.105
211.74396,280.0,40.600006,352.105
211.81395,282.0,40.0,353.23492
211.88396,282.0,40.0,353.23492
211.95395,282.0,40.0,353.23492
212.02396,286.0,40.600006,354.90036
212.09396,286.0,40.600006,354.90036
212.16396,288.0,40.600006,355.83212
212.23396,288.0,40.600006,355.83212
212.30396,288.0,40.600006,355.83212
212.37396,290.0,40.0,356.9501
212.44397,290.0,40.0,356.9501
212.51396,289.0,40.0,356.48572
212.58397,289.0,40.0,356.48572
212.65398,289.0,40.0,356.48572
212.72397,291.0,40.600006,357.2298
212.79398,293.0,40.600006,358.16156
212.86398,293.0,40.600006,358.16156
212.93398,293.0,40.600006,358.16156
213.00398,301.0,40.0,362.0585
213.07397,301.0,40.0,362.0585
213.14398,313.0,40.600006,367.47934
213.21399,313.0,40.600006,367.47934
213.28398,313.0,40.600006,367.47934
213.35399,333.0,41.19998,376.67438
213.42398,333.0,41.19998,376.67438
213.49399,351.0,40.0,385.27847
213.564,351.0,40.0,385.27847
213.63399,351.0,40.0,385.27847
213.704,367.0,40.600006,392.63733
213.774,367.0,40.600006,392.63733
213.844,372.0,40.600006,394.9668
213.914,372.0,40.600006,394.9668
213.98401,372.0,40.600006,394.9668
214.054,375.0,40.0,396.42404
214.12401,375.0,40.0,396.42404
214.194,377.0,40.600006,397.29623
214.264,377.0,40.0,397.35284
214.33401,378.0,40.600006,397.76212
214.404,378.0,40.600006,397.76212
214.47401,378.0,40.600006,397.76212
214.544,378.0,40.600006,397.76212
214.61401,378.0,40.600006,397.76212
214.68402,377.0,40.0,397.35284
214.75401,377.0,40.0,397.35284
214.82402,377.0,40.0,397.35284
214.89403,378.0,40.600006,397.76212
214.96402,378.0,40.600006,397.76212
215.03403,378.0,40.600006,397.76212
215.10403,378.0,40.600006,397.76212
215.17403,379.0,40.0,398.28162
215.24403,379.0,40.0,398.28162
215.31403,379.0,40.0,398.28162
215.38403,381.0,40.600006,399.1598
215.45404,381.0,40.600006,399.1598
215.52403,384.0,40.0,400.60364
215.59404,385.0,40.600006,401.02335
215.66403,385.0,40.600006,401.02335
215.73404,386.0,40.0,401.53244
215.80405,389.0,40.600006,403.35278
215.87404,391.0,40.600006,403.81866
215.94405,391.0,40.600006,403.81866
216.01405,395.0,40.600006,405.68222
216.08405,395.0,40.0,405.712
216.15405,400.0,40.600006,408.01166
216.22406,400.0,40.600006,408.01166
216.29405,400.0,40.600006,408.01166
216.36406,404.0,40.0,409.8916
216.43405,404.0,40.0,409.8916
216.50406,406.0,40.600006,410.807
216.57407,407.0,40.0,411.28482
216.64406,407.0,40.0,411.28482
216.71407,408.0,40.600006,411.73877
216.78406,408.0,40.600006,411.73877
216.85406,406.0,40.0,410.8204
216.92407,406.0,40.600006,410.807
216.99406,406.0,40.600006,410.807
217.06407,407.0,40.600006,411.2729
217.13408,407.0,40.600006,411.2729
217.20407,406.0,39.399994,410.83374
217.27408,406.0,40.0,410.8204
217.34409,406.0,40.0,410.8204
217.41408,406.0,40.600006,410.807
217.48409,406.0,40.600006,410.807
217.55408,406.0,40.600006,410.807
217.62408,407.0,40.600006,410.807
217.69409,406.0,40.0,410.8204
217.76408,406.0,40.0,410.8204
217.83409,407.0,40.600006,411.2729
217.90408,405.0,40.0,410.35602
217.97409,405.0,40.0,410.35602
218.0441,406.0,40.0,410.8204
218.11409,406.0,40.0,410.8204
218.1841,406.0,40.0,410.8204
218.2541,406.0,40.600006,410.807
218.3241,406.0,40.600006,410.807
218.3941,406.0,40.0,410.8204
218.46411,406.0,40.0,410.8204
218.5341,406.0,40.0,410.8204
218.60411,407.0,40.600006,411.2729
218.6741,407.0,40.600006,411.2729
218.74411,406.0,40.0,410.8204
218.81412,406.0,40.0,410.8204
218.88411,406.0,40.0,410.8204
218.95412,406.0,40.600006,410.807
219.02411,406.0,40.0,410.8204
219.09412,407.0,40.600006,410.807
219.16412,406.0,40.600006,410.807
219.23412,406.0,40.0,410.8204
219.30412,406.0,40.0,410.8204
219.37413,406.0,40.600006,410.807
219.44412,406.0,40.600006,410.807
219.51413,406.0,40.600006,410.807
219.58414,406.0,40.600006,410.807
219.65413,406.0,40.600006,410.807
219.72414,406.0,40.600006,410.807
219.79413,406.0,40.600006,410.807
219.86414,406.0,40.600006,410.807
219.93414,406.0,40.600006,410.807
220.00414,406.0,40.600006,410.807
220.07414,406.0,40.0,410.8204
220.14413,406.0,40.0,410.8204
220.21414,406.0,40.0,410.8204
220.28415,406.0,40.600006,410.807
220.35414,406.0,40.600006,410.807
220.42415,406.0,40.600006,410.807
220.49416,407.0,40.0,411.28482
220.56415,407.0,41.19998,411.26093
220.63416,407.0,41.19998,411.26093
220.70416,406.0,40.0,410.35602
220.77415,405.0,40.0,410.35602
220.84416,405.0,40.0,410.35602
220.91415,406.0,40.0,410.8204
220.98416,406.0,40.0,410.8204
221.05417,406.0,40.0,410.8204
221.12416,406.0,40.0,410.8204
221.19417,406.0,40.0,410.8204
221.26416,405.0,40.0,410.35602
221.33417,405.0,40.0,410.35602
221.40417,406.0,40.600006,410.807
221.47417,406.0,40.600006,410.807
221.54417,406.0,40.600006,410.807
221.61418,406.0,40.0,410.8204
221.68417,406.0,40.0,410.8204
221.75418,406.0,40.600006,410.807
221.82419,406.0,40.600006,410.807
221.89418,406.0,40.600006,410.807
221.96419,406.0,40.0,410.8204
222.03418,406.0,40.0,410.8204
222.10419,406.0,40.600006,410.807
222.1742,406.0,39.399994,410.83374
222.24419,406.0,40.600006,410.807
222.3142,406.0,40.600006,410.807
222.38419,406.0,40.0,410.8204
222.4542,406.0,40.0,410.8204
222.5242,406.0,40.0,410.8204
222.5942,406.0,40.600006,410.807
222.6642,406.0,40.600006,410.807
222.7342,406.0,40.0,410.8204
222.8042,406.0,40.0,410.8204
222.8742,406.0,40.0,410.8204
222.94421,406.0,40.600006,410.807
223.0142,406.0,40.600006,410.807
223.08421,406.0,40.0,410.8204
223.1542,406.0,40.600006,410.807
223.22421,406.0,40.600006,410.807
223.29422,406.0,40.0,410.8204
223.36421,406.0,40.0,410.8204
223.43422,406.0,40.600006,410.807
223.50421,406.0,40.0,410.8204
223.57422,406.0,40.0,410.8204
223.64423,406.0,40.0,410.8204
223.71422,406.0,40.0,410.8204
223.78423,406.0,40.0,410.8204
223.85423,406.0,40.0,410.8204
223.92422,406.0,40.600006,410.807
223.99423,406.0,40.600006,410.807
224.06424,406.0,40.0,410.8204
224.13423,406.0,40.0,410.8204
224.20424,406.0,40.0,410.8204
224.27423,406.0,40.600006,410.807
224.34424,406.0,40.600006,410.807
224.41425,406.0,40.0,410.8204
224.48424,406.0,40.0,410.8204
224.55424,406.0,40.0,410.8204
224.62424,406.0,41.19998,410.79352
224.69424,406.0,41.19998,410.79352
224.76425,406.0,40.600006,410.807
224.83424,406.0,40.600006,410.807
224.90425,406.0,40.600006,410.807
224.97426,406.0,40.0,410.8204
225.04425,406.0,40.0,410.8204
225.11426,406.0,40.600006,410.807
225.18427,406.0,40.600006,410.807
225.25426,406.0,40.0,410.8204
225.32426,406.0,40.0,410.8204
225.39426,406.0,40.0,410.8204
225.46426,406.0,40.0,410.8204
225.53427,406.0,40.0,410.8204
225.60426,406.0,40.0,410.8204
225.67427,406.0,40.0,410.8204
225.74426,406.0,40.0,410.8204
225.81427,406.0,40.0,410.8204
225.88428,406.0,40.0,410.8204
225.95427,406.0,41.19998,410.79352
226.02428,406.0,41.19998,410.79352
226.09428,406.0,41.19998,410.79352
226.16428,406.0,39.399994,410.83374
226.23428,406.0,39.399994,410.83374
226.30429,406.0,40.600006,410.807
226.37428,406.0,40.600006,410.807
226.44429,406.0,40.600006,410.807
226.51428,406.0,40.600006,410.807
226.58429,406.0,40.600006,410.807
226.6543,406.0,40.600006,410.807
226.72429,406.0,40.0,410.8204
226.7943,407.0,40.600006,411.2729
226.86429,407.0,40.600006,411.2729
226.9343,406.0,40.0,410.8204
227.0043,406.0,40.0,410.8204
227.0743,406.0,40.0,410.8204
227.1443,406.0,40.600006,410.807
227.21431,406.0,40.600006,410.807
227.2843,406.0,40.0,410.8204
227.35431,406.0,40.0,410.8204
227.42432,406.0,40.0,410.8204
227.49431,406.0,40.0,410.8204
227.56432,406.0,40.0,410.8204
227.63431,406.0,40.600006,410.807
227.70432,406.0,40.600006,410.807
227.77432,406.0,40.600006,410.807
227.84431,406.0,40.600006,410.807
227.91432,406.0,40.600006,410.807
227.98431,406.0,40.0,410.8204
228.05432,406.0,40.0,410.8204
228.12433,406.0,40.0,410.8204
228.19432,406.0,40.600006,410.807
228.26433,406.0,40.600006,410.807
228.33434,406.0,40.600006,410.807
228.40433,406.0,40.600006,410.807
228.47433,406.0,40.0,410.8204
228.54434,406.0,40.0,410.8204
228.61433,406.0,40.600006,410.807
228.68434,406.0,40.600006,410.807
228.75433,406.0,40.600006,410.807
228.82434,406.0,40.0,410.8204
228.89435,406.0,40.0,410.8204
228.96434,406.0,40.600006,410.807
229.03435,405.0,40.0,410.35602
229.10434,405.0,40.0,410.35602
229.17435,406.0,40.0,410.8204
229.24435,406.0,40.0,410.8204
229.31435,406.0,40.600006,410.807
229.38435,405.0,40.0,410.35602
229.45436,405.0,40.0,410.35602
229.52435,406.0,40.600006,410.807
229.59436,406.0,40.600006,410.807
229.66437,406.0,40.0,410.8204
229.73436,406.0,40.0,410.8204
229.80437,406.0,40.600006,410.807
229.87436,406.0,40.600006,410.807
229.94437,406.0,40.600006,410.807
230.01437,406.0,40.0,410.8204
230.08437,406.0,40.0,410.8204
230.15437,406.0,40.0,410.8204
230.22437,406.0,40.0,410.8204
230.29437,406.0,39.399994,410.83374
230.36438,406.0,40.0,410.8204
230.43437,406.0,40.0,410.8204
230.50438,406.0,39.399994,410.83374
230.57439,406.0,39.399994,410.83374
230.64438,406.0,39.399994,410.83374
230.71439,406.0,40.600006,410.807
230.7844,406.0,40.600006,410.807
230.85439,406.0,40.0,410.8204
230.9244,406.0,40.0,410.8204
230.99438,406.0,40.0,410.8204
231.06439,406.0,40.0,410.8204
231.1344,406.0,40.0,410.8204
231.20439,406.0,40.0,410.8204
231.2744,406.0,40.0,410.8204
231.34439,406.0,36.399994,410.8995
231.4144,406.0,35.200012,410.92538
231.4844,406.0,35.200012,410.92538
231.5544,406.0,35.200012,410.92538
231.6244,406.0,35.200012,410.92538
231.69441,406.0,34.599976,410.93823
231.7644,406.0,34.599976,410.93823
231.83441,406.0,40.600006,410.807
231.90442,406.0,40.600006,410.807
231.97441,406.0,40.600006,410.807
232.04442,406.0,40.0,410.8204
232.11441,406.0,40.0,410.8204
232.18442,406.0,40.600006,410.807
232.25443,406.0,40.600006,410.807
232.32442,406.0,40.600006,410.807
232.39442,406.0,40.0,410.8204
232.46442,406.0,40.0,410.8204
232.53442,406.0,40.600006,410.807
232.60443,406.0,40.600006,410.807
232.67442,406.0,40.600006,410.807
232.74443,406.0,40.0,410.8204
232.81444,406.0,40.0,410.8204
232.88443,406.0,40.0,410.8204
232.95444,406.0,40.0,410.8204
233.02444,406.0,40.0,410.8204
233.09444,406.0,40.600006,410.807
233.16444,406.0,40.600006,410.807
233.23444,406.0,40.600006,410.807
233.30444,406.0,40.600006,410.807
233.37445,406.0,40.600006,410.807
233.44444,406.0,40.600006,410.807
233.51445,406.0,40.0,410.8204
233.58444,406.0,40.0,410.8204
233.65445,406.0,40.0,410.8204
233.72446,406.0,40.600006,410.807
233.79445,406.0,40.600006,410.807
233.86446,405.0,40.0,410.35602
233.93446,405.0,40.0,410.35602
234.00446,405.0,40.0,410.35602
234.07445,406.0,40.600006,410.807
234.14444,406.0,40.600006,410.807
234.21442,406.0,40.600006,410.807
234.28441,406.0,40.600006,410.807
234.3544,406.0,40.0,410.8204
234.4244,406.0,40.600006,410.807
234.49438,406.0,40.600006,410.807
234.56436,406.0,40.600006,410.807
234.63435,406.0,40.600006,410.807
234.70435,406.0,40.0,410.8204
234.77432,406.0,40.0,410.8204
234.84431,406.0,40.0,410.8204
234.9143,406.0,40.0,410.8204
234.9843,406.0,40.0,410.8204
235.05429,406.0,40.0,410.8204
235.12427,406.0,40.0,410.8204
235.19426,406.0,40.0,410.8204
235.26425,406.0,40.0,410.8204
235.33423,406.0,40.0,410.8204
235.40422,406.0,40.600006,410.807
235.47421,406.0,40.600006,410.807
235.5442,406.0,40.600006,410.807
235.6142,407.0,40.600006,411.2729
235.68417,407.0,40.600006,411.2729
235.75417,406.0,40.0,410.8204
235.82416,406.0,40.0,410.8204
235.89413,406.0,40.0,410.8204
235.96413,406.0,40.600006,410.807
236.03412,406.0,40.600006,410.807
236.10411,406.0,40.600006,410.807
236.1741,406.0,40.0,410.8204
236.24408,406.0,40.600006,410.807
236.31407,406.0,40.600006,410.807
236.38406,406.0,40.0,410.8204
236.45404,406.0,40.0,410.8204
236.52403,406.0,40.600006,410.807
236.59402,406.0,40.0,410.8204
236.66402,406.0,40.0,410.8204
236.73401,406.0,40.0,410.8204
236.80399,406.0,40.0,410.8204
236.87398,406.0,40.0,410.8204
236.94397,406.0,40.0,410.8204
237.01395,406.0,40.0,410.8204
237.08394,406.0,40.600006,410.807
237.15393,406.0,40.600006,410.807
237.22392,406.0,40.600006,410.807
237.29391,406.0,40.0,410.8204
237.36389,406.0,40.0,410.8204
237.43388,406.0,40.600006,410.807
237.50388,406.0,40.600006,410.807
237.57385,407.0,40.600006,411.2729
237.64384,406.0,40.600006,410.807
237.71384,406.0,39.399994,410.83374
237.78383,406.0,39.399994,410.83374
237.85382,406.0,40.0,410.8204
237.9238,406.0,40.600006,410.807
237.99379,406.0,40.600006,410.807
238.06378,406.0,40.0,410.8204
238.13376,406.0,40.0,410.8204
238.20375,406.0,40.600006,410.807
238.27374,406.0,40.600006,410.807
238.34373,406.0,40.600006,410.807
238.41373,406.0,40.0,410.8204
238.4837,406.0,40.0,410.8204
238.5537,406.0,40.0,410.8204
238.62369,406.0,40.0,410.8204
238.69366,406.0,40.0,410.8204
238.76366,408.0,40.600006,411.73877
238.83365,406.0,40.600006,410.807
238.90364,406.0,40.0,410.8204
238.97363,406.0,40.0,410.8204
239.04361,407.0,41.19998,411.26093
239.1136,407.0,41.19998,411.26093
239.1836,407.0,41.19998,411.26093
239.25357,406.0,40.0,410.8204
239.32356,406.0,40.0,410.8204
239.39355,406.0,40.600006,410.807
239.46355,406.0,40.600006,410.807
239.53354,406.0,40.600006,410.807
239.60352,406.0,40.0,410.8204
239.67351,406.0,40.0,410.8204
239.7435,406.0,40.0,410.8204
239.81348,406.0,40.0,410.8204
239.88347,407.0,41.19998,411.26093
239.95346,407.0,41.19998,411.26093
240.02345,406.0,40.600006,410.807
240.09344,406.0,40.600006,410.807
240.16342,406.0,40.600006,410.807
240.23341,406.0,40.600006,410.807
240.3034,406.0,40.600006,410.807
240.37338,406.0,40.0,410.8204
240.44337,406.0,40.0,410.8204
240.51337,406.0,40.0,410.8204
240.58336,406.0,40.600006,410.807
240.65335,406.0,40.600006,410.807
240.72333,406.0,40.600006,410.807
240.79332,406.0,40.600006,410.807
240.86331,406.0,40.600006,410.807
240.93329,406.0,40.600006,410.807
241.00328,406.0,40.600006,410.807
241.07327,406.0,40.600006,410.807
241.14326,406.0,40.600006,410.807
241.21326,406.0,40.600006,410.807
241.28323,406.0,40.0,410.8204
241.35323,406.0,40.0,410.8204
241.42322,406.0,40.600006,410.807
241.4932,406.0,40.600006,410.807
241.56319,406.0,40.0,410.8204
241.63318,406.0,40.0,410.8204
241.70317,400.0,40.600006,408.01166
241.77316,400.0,40.600006,408.01166
241.84314,400.0,40.600006,408.01166
241.91313,379.0,40.0,398.28162
241.98312,379.0,40.0,398.28162
242.0531,371.0,40.0,394.56644
242.1231,371.0,40.0,394.56644
242.19308,371.0,40.0,394.56644
242.26308,370.0,40.600006,394.035
242.33307,370.0,40.600006,394.035
242.40305,363.0,40.0,390.85126
242.47304,361.0,40.0,389.92245
242.54303,361.0,40.0,389.92245
242.613,356.0,40.600006,387.51257
242.683,356.0,40.600006,387.51257
242.75299,342.0,40.0,381.09888
242.82298,340.0,40.600006,380.05835
242.89297,340.0,40.600006,380.05835
242.96295,343.0,40.600006,381.9219
243.03294,344.0,40.0,382.02765
243.10294,341.0,40.0,380.63446
243.17291,341.0,40.0,380.63446
243.2429,334.0,40.0,377.38367
243.3129,334.0,40.0,377.38367
243.38289,332.0,40.600006,376.33124
243.45288,331.0,40.600006,375.86536
243.52286,331.0,40.600006,375.86536
243.59285,329.0,40.0,375.06168
243.66284,329.0,40.0,375.06168
243.73282,325.0,40.600006,373.07
243.80281,323.0,40.0,372.27527
243.8728,323.0,40.0,372.27527
243.9428,318.0,41.19998,369.6636
244.01279,318.0,41.19998,369.6636
244.08276,313.0,40.600006,367.47934
244.15276,312.0,40.600006,367.01346
244.22275,312.0,40.600006,367.01346
244.29272,307.0,41.19998,364.52237
244.36272,307.0,41.19998,364.52237
244.43271,304.0,40.0,363.4517
244.5027,304.0,40.600006,363.28635
244.5727,304.0,40.600006,363.28635
244.64267,301.0,40.600006,361.4228
244.71266,300.0,40.0,361.59412
244.78265,298.0,40.0,360.6653
244.85263,298.0,40.0,360.6653
244.92262,297.0,40.600006,360.02512
244.99261,297.0,40.600006,360.02512
245.0626,297.0,40.0,360.2009
245.1326,296.0,40.600006,359.55923
245.20258,296.0,40.600006,359.55923
245.27257,295.0,40.0,359.2721
245.34256,295.0,40.0,359.2721
245.41254,282.0,40.0,353.23492
245.48253,277.0,41.19998,350.5008
245.55252,277.0,41.19998,350.5008
245.62251,266.0,40.0,345.80453
245.6925,266.0,40.0,345.80453
245.76248,266.0,40.0,345.80453
245.83247,251.0,41.19998,338.34875
245.90247,251.0,41.19998,338.34875
245.97244,243.0,40.0,335.12335
246.04243,243.0,40.0,335.12335
246.11243,243.0,40.0,335.12335
246.18242,240.0,40.0,333.73016
246.25241,241.0,40.600006,333.93536
246.32239,241.0,40.600006,333.93536
246.39238,241.0,40.600006,333.93536
246.46237,243.0,40.0,335.12335
246.53235,243.0,40.0,335.12335
246.60234,243.0,40.600006,334.86713
246.67233,243.0,40.600006,334.86713
246.74232,243.0,40.600006,334.86713
246.81232,230.0,40.600006,328.81058
246.8823,230.0,40.600006,328.81058
246.95229,230.0,40.600006,328.81058
247.02228,230.0,40.600006,328.81058
247.09225,230.0,40.600006,328.81058
247.16225,216.0,40.600006,322.28815
247.23224,216.0,40.600006,322.28815
247.30223,209.0,40.600006,319.02692
247.37222,209.0,40.600006,319.02692
247.4422,209.0,40.600006,319.02692
247.51219,191.0,40.600006,310.6409
247.58218,191.0,40.600006,310.6409
247.65216,185.0,40.600006,307.84558
247.72215,185.0,40.600006,307.84558
247.79214,185.0,40.600006,307.84558
247.86214,188.0,41.19998,309.37085
247.93213,195.0,41.19998,312.17517
248.0021,195.0,41.19998,312.17517
248.0721,195.0,41.19998,312.17517
248.14209,181.00002,40.0,306.33063
248.21207,181.00002,40.0,306.33063
248.28206,173.0,40.600006,302.2549
248.35205,173.0,40.600006,302.2549
248.42204,173.0,40.600006,302.2549
248.49203,180.00002,40.0,305.8662
248.56201,180.00002,40.0,305.8662
248.632,238.0,40.0,332.80136
248.702,238.0,40.0,332.80136
248.77197,238.0,40.0,332.80136
248.84196,319.0,40.600006,370.2747
248.91196,319.0,40.600006,370.2747
248.98195,354.0,40.0,386.67166
249.05194,354.0,40.0,386.67166
249.12192,354.0,40.0,386.67166
249.19191,283.0,41.19998,353.3051
249.2619,283.0,41.19998,353.3051
249.33188,207.0,40.600006,318.09515
249.40187,205.00002,40.0,317.4762
249.47186,245.0,40.600006,351.17325
249.54185,278.0,40.600006,351.17325
249.61185,354.0,41.19998,386.48947
249.68182,358.0,40.600006,388.44434
249.75182,358.0,40.600006,388.44434
249.82181,282.0,40.0,353.23492
249.89178,282.0,40.0,353.23492
249.96178,207.0,40.600006,318.09515
250.03177,212.0,40.600006,320.42456
250.10176,212.0,40.600006,320.42456
250.17175,300.0,40.0,361.59412
250.24173,300.0,40.0,361.59412
250.31172,362.0,40.600006,390.3079
250.38171,344.0,40.0,382.02765
250.45169,344.0,40.0,382.02765
250.52168,226.0,40.600006,326.94702
250.59167,226.0,40.600006,326.94702
250.66167,198.0,40.0,314.2254
250.73166,227.0,40.0,327.6929
